doc_id,page_num,page_type,section_label,block_id,block_text,requirement_type_candidate,requirement_strength,requirement_confidence,deep_prediction,deep_confidence,deep_prediction_label,prediction_status,final_prediction,nfr_subtype_pred,nfr_subtype_confidence,nfr_subtype_model_name,ambiguity_pred_id,ambiguity_prediction,ambiguity_confidence,clear_probability,ambiguous_probability,ambiguity_model_name,ambiguity_status,final_ambiguity_label,true_page_type,vision_page_type,vision_confidence,vision_quality_flag,vision_prob_appendix_page,vision_prob_content_page,vision_prob_cover_page,vision_prob_low_text_page,vision_prob_toc_page,avg_vision_confidence,document_vision_quality_flag,low_confidence_pages,vision_accuracy_proxy,quality_word_count,has_mandatory_modal,has_soft_modal,has_numeric_constraint,has_threshold_language,has_vague_terms,has_actor_or_system,is_fr,is_nfr,is_prediction_uncertain,is_deep_low_confidence,is_ambiguous,is_ambiguity_uncertain,ambiguous_probability_signal,ambiguity_confidence_signal,is_nfr_subtype_low_confidence,missing_section_context,low_requirement_confidence,vision_page_mismatch,low_vision_confidence,medium_vision_confidence,high_vision_confidence,vision_says_non_content_page,true_page_is_content_or_appendix,weak_document_visual_structure,moderate_document_visual_structure,strong_document_visual_structure,avg_vision_confidence_signal,vision_confidence_signal,silver_quality_score,silver_quality_label,quality_label_id,deep_quality_pred_id,deep_quality_label,deep_quality_confidence,low_quality_probability,medium_quality_probability,high_quality_probability,quality_model_name,clarity_score,testability_score,measurability_score,classification_reliability_score,ambiguity_safety_score,visual_context_score,completeness_score,deep_quality_numeric_score,requirement_quality_score,requirement_quality_level,quality_issues,quality_recommendations,num_quality_issues,section_label_clean,requirement_text_norm,original_requirement,improved_requirement,rewrite_strategy,what_was_fixed,remaining_assumptions,rewrite_validation_score,rewrite_validation_label,rewrite_improvement_flag,quality_score_improvement_proxy,has_llm_rewrite,final_action_priority,priority_rank
1999 tcs,59,content_page,appendices,37,hardware which will readily host emerging software packages and software which will be as independent of,other,soft,0.4,0,0.757086,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.8354607,0.8354607,0.16453929,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.6932079195976257,medium_confidence_visual_prediction,0.29714328,0.6932079,4.347648e-06,1.6092758e-06,0.00964292,0.8115,moderate_visual_structure,19,0.791,16,True,False,False,False,False,False,True,False,False,False,False,False,0.16453929,0.8354607,False,False,True,False,False,True,False,False,True,False,True,False,0.8115,0.6932079195976257,84.03,HIGH_QUALITY,2,1,MEDIUM_QUALITY,0.8849595,0.069874,0.8849595,0.045166504,roberta-base,100.0,90.0,100.0,89.07,88.48,71.97,88.0,58.91,89.56,EXCELLENT,['missing_actor_or_system_context'],['Specify the responsible actor or system component.'],1,appendices,hardware which will readily host emerging software packages and software which will be as independent of,,,,,,,,,,False,ACCEPTABLE,7
1999 tcs,59,content_page,appendices,40,"equipment, and all other hardware for use in the TCS shall be made according to standards for production",other,strong,0.6,1,0.5065467,NFR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,availability,0.23542875,roberta-base,0,CLEAR,0.90969384,0.90969384,0.09030616,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.6932079195976257,medium_confidence_visual_prediction,0.29714328,0.6932079,4.347648e-06,1.6092758e-06,0.00964292,0.8115,moderate_visual_structure,19,0.791,18,True,False,False,False,False,False,False,True,True,True,False,False,0.09030616,0.90969384,True,False,True,False,False,True,False,False,True,False,True,False,0.8115,0.6932079195976257,37.92,LOW_QUALITY,0,1,MEDIUM_QUALITY,0.49841782,0.48981667,0.49841782,0.01176556,roberta-base,100.0,90.0,40.0,20.79,93.68,71.97,88.0,43.21,70.34,GOOD,"['fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_nfr_subtype_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Review the NFR subtype because the subtype classifier is uncertain.']",6,appendices,"equipment, and all other hardware for use in the tcs shall be made according to standards for production",,,,,,,,,,False,MODEL_UNCERTAINTY_REVIEW,4
1999 tcs,60,content_page,appendices,2,The selection of operating system and programming language for use in the TCS shall be made according,other,strong,0.6,0,0.92142653,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.9674452,0.9674452,0.03255478,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5442853569984436,low_confidence_visual_prediction,0.32248336,0.54428536,0.00014494121,0.00013739362,0.13294889,0.8115,moderate_visual_structure,19,0.791,17,True,False,False,False,False,True,True,False,False,False,False,False,0.03255478,0.9674452,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5442853569984436,83.61,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9282736,0.010657736,0.061068617,0.9282736,roberta-base,100.0,100.0,100.0,96.46,97.72,55.5,100.0,87.48,94.11,EXCELLENT,['low_visual_confidence'],['Inspect the source page image because the vision model has low confidence.'],1,appendices,the selection of operating system and programming language for use in the tcs shall be made according,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
1999 tcs,60,content_page,appendices,7,Testability shall be considered in the design and development of the TCS. [SSS421],other,strong,0.6,1,0.7145887,NFR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,usability,0.29524946,roberta-base,0,CLEAR,0.97442055,0.97442055,0.025579479,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5442853569984436,low_confidence_visual_prediction,0.32248336,0.54428536,0.00014494121,0.00013739362,0.13294889,0.8115,moderate_visual_structure,19,0.791,13,True,False,False,False,False,False,False,True,True,True,False,False,0.025579479,0.97442055,True,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5442853569984436,30.69,LOW_QUALITY,0,0,LOW_QUALITY,0.77872276,0.77872276,0.21512802,0.0061492217,roberta-base,100.0,90.0,40.0,30.16,98.21,55.5,88.0,32.93,70.13,GOOD,"['deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_nfr_subtype_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Review the NFR subtype because the subtype classifier is uncertain.', 'Inspect the source page image because the vision model has low confidence.']",8,appendices,testability shall be considered in the design and development of the tcs. [sss421],,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
1999 tcs,60,content_page,appendices,8,The system shall be functionally and physically partitioned to allow for efficient fault isolation. [SSS422],other,strong,0.6,1,0.87737733,NFR,HIGH_CONFIDENCE,NFR,security,0.50438315,roberta-base,0,CLEAR,0.9790999,0.9790999,0.020900076,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5442853569984436,low_confidence_visual_prediction,0.32248336,0.54428536,0.00014494121,0.00013739362,0.13294889,0.8115,moderate_visual_structure,19,0.791,15,True,False,False,False,True,True,False,True,False,False,False,False,0.020900076,0.9790999,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5442853569984436,57.75,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.6341625,0.3591395,0.6341625,0.006698036,roberta-base,75.0,80.0,40.0,94.48,98.54,55.5,100.0,47.63,74.65,GOOD,"['low_visual_confidence', 'nfr_missing_numeric_target', 'nfr_missing_threshold', 'vague_language']","['Replace vague terms with precise measurable wording.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Inspect the source page image because the vision model has low confidence.']",4,appendices,the system shall be functionally and physically partitioned to allow for efficient fault isolation. [sss422],,,,,,,,,,False,MODEL_UNCERTAINTY_REVIEW,4
1999 tcs,60,content_page,appendices,9,Control over internal items and devices shall be provided for detecting and isolating internal faults.,other,strong,0.6,0,0.56824535,FR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,not_applicable,0.0,roberta-base,0,CLEAR,0.97809005,0.97809005,0.021909954,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5442853569984436,low_confidence_visual_prediction,0.32248336,0.54428536,0.00014494121,0.00013739362,0.13294889,0.8115,moderate_visual_structure,19,0.791,15,True,False,False,True,False,False,True,False,True,True,False,False,0.021909954,0.97809005,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5442853569984436,52.74,MEDIUM_QUALITY,1,2,HIGH_QUALITY,0.89895236,0.0059556593,0.09509201,0.89895236,roberta-base,100.0,90.0,100.0,35.57,98.47,55.5,88.0,86.76,83.21,GOOD,"['fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",4,appendices,control over internal items and devices shall be provided for detecting and isolating internal faults.,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
1999 tcs,60,content_page,appendices,11,Test points and data paths shall be defined to support efficient fault isolation. [SSS424],other,strong,0.6,1,0.672833,NFR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,security,0.75310546,roberta-base,0,CLEAR,0.93109304,0.93109304,0.06890696,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5442853569984436,low_confidence_visual_prediction,0.32248336,0.54428536,0.00014494121,0.00013739362,0.13294889,0.8115,moderate_visual_structure,19,0.791,14,True,False,False,False,True,False,False,True,True,True,False,False,0.06890696,0.93109304,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5442853569984436,26.17,LOW_QUALITY,0,0,LOW_QUALITY,0.49797836,0.49797836,0.49483746,0.00718415,roberta-base,75.0,70.0,40.0,40.28,95.18,55.5,88.0,42.79,63.91,REVIEW_NEEDED,"['deep_model_low_quality_risk', 'fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold', 'vague_language']","['Replace vague terms with precise measurable wording.', 'Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",8,appendices,test points and data paths shall be defined to support efficient fault isolation. [sss424],,,,,,,,,,False,MANUAL_REVIEW,3
1999 tcs,60,content_page,appendices,15,"The TCS shall provide the common software architecture for TCS interaction with Predator, Outrider, and",other,strong,0.6,0,0.83146626,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.98072034,0.98072034,0.019279636,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5442853569984436,low_confidence_visual_prediction,0.32248336,0.54428536,0.00014494121,0.00013739362,0.13294889,0.8115,moderate_visual_structure,19,0.791,15,True,False,False,False,False,False,True,False,False,False,False,False,0.019279636,0.98072034,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5442853569984436,77.77,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9645166,0.005265659,0.030217744,0.9645166,roberta-base,100.0,90.0,100.0,92.42,98.65,55.5,88.0,88.75,91.3,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",2,appendices,"the tcs shall provide the common software architecture for tcs interaction with predator, outrider, and",,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
1999 tcs,60,content_page,appendices,18,(NDI) (off-the-shelf equipment previously approved for service use) shall be chosen to the maximum,other,strong,0.6,0,0.9482507,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.98183537,0.98183537,0.018164584,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5442853569984436,low_confidence_visual_prediction,0.32248336,0.54428536,0.00014494121,0.00013739362,0.13294889,0.8115,moderate_visual_structure,19,0.791,14,True,False,False,True,False,True,True,False,False,False,False,False,0.018164584,0.98183537,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5442853569984436,83.78,HIGH_QUALITY,2,2,HIGH_QUALITY,0.56869036,0.025580805,0.4057288,0.56869036,roberta-base,100.0,100.0,100.0,97.67,98.73,55.5,100.0,76.17,93.85,EXCELLENT,['low_visual_confidence'],['Inspect the source page image because the vision model has low confidence.'],1,appendices,(ndi) (off-the-shelf equipment previously approved for service use) shall be chosen to the maximum,,,,,,,,,,False,MODEL_UNCERTAINTY_REVIEW,4
1999 tcs,60,content_page,appendices,21,"During Phase 1, design and construction will be accomplished in accordance with commercial best",other,soft,0.4,0,0.7737173,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,1,AMBIGUOUS,0.7765153,0.22348467,0.7765153,roberta-base,HIGH_CONFIDENCE,AMBIGUOUS,content_page,content_page,0.5442853569984436,low_confidence_visual_prediction,0.32248336,0.54428536,0.00014494121,0.00013739362,0.13294889,0.8115,moderate_visual_structure,19,0.791,14,True,False,False,False,False,False,True,False,False,False,True,False,0.7765153,0.7765153,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5442853569984436,40.68,LOW_QUALITY,0,0,LOW_QUALITY,0.6345683,0.6345683,0.3544701,0.010961596,roberta-base,65.0,60.0,100.0,89.82,25.64,55.5,88.0,38.12,67.08,REVIEW_NEEDED,"['ambiguous_requirement', 'deep_model_low_quality_risk', 'low_visual_confidence', 'missing_actor_or_system_context']","['Rewrite the requirement to remove ambiguity and make the expected behavior explicit.', 'Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",4,appendices,"during phase 1, design and construction will be accomplished in accordance with commercial best",,,,,,,,,,False,MANUAL_REVIEW,3
1999 tcs,60,content_page,appendices,23,construction requirements for Phase 2 will be revised to reflect appropriate government approved sub-tier,other,soft,0.4,0,0.9706032,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.9444915,0.9444915,0.05550849,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5442853569984436,low_confidence_visual_prediction,0.32248336,0.54428536,0.00014494121,0.00013739362,0.13294889,0.8115,moderate_visual_structure,19,0.791,14,True,False,False,False,True,False,True,False,False,False,False,False,0.05550849,0.9444915,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5442853569984436,65.33,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.8140275,0.17373879,0.8140275,0.012233694,roberta-base,75.0,70.0,90.0,98.68,96.11,55.5,88.0,54.29,80.8,GOOD,"['low_visual_confidence', 'missing_actor_or_system_context', 'vague_language']","['Replace vague terms with precise measurable wording.', 'Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",3,appendices,construction requirements for phase 2 will be revised to reflect appropriate government approved sub-tier,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
1999 tcs,60,content_page,appendices,27,System documentation shall be developed as part of the TCS program and will follow MIL-STD-498 for,other,strong,0.6,0,0.8942051,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.9806152,0.9806152,0.01938483,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5442853569984436,low_confidence_visual_prediction,0.32248336,0.54428536,0.00014494121,0.00013739362,0.13294889,0.8115,moderate_visual_structure,19,0.791,16,True,False,False,False,False,True,True,False,False,False,False,False,0.01938483,0.9806152,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5442853569984436,83.77,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9877259,0.0024707562,0.009803287,0.9877259,roberta-base,100.0,100.0,100.0,95.24,98.64,55.5,100.0,89.55,94.17,EXCELLENT,['low_visual_confidence'],['Inspect the source page image because the vision model has low confidence.'],1,appendices,system documentation shall be developed as part of the tcs program and will follow mil-std-498 for,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
1999 tcs,60,content_page,appendices,29,"The documentation developed shall contain sufficient level of detail to identify the functional, operational",other,strong,0.6,0,0.81651014,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.9504161,0.9504161,0.049583897,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5442853569984436,low_confidence_visual_prediction,0.32248336,0.54428536,0.00014494121,0.00013739362,0.13294889,0.8115,moderate_visual_structure,19,0.791,14,True,False,False,False,True,False,True,False,False,False,False,False,0.049583897,0.9504161,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5442853569984436,65.4,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.81415075,0.17737202,0.81415075,0.008477252,roberta-base,75.0,70.0,90.0,91.74,96.53,55.5,88.0,54.05,79.87,GOOD,"['low_visual_confidence', 'missing_actor_or_system_context', 'vague_language']","['Replace vague terms with precise measurable wording.', 'Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",3,appendices,"the documentation developed shall contain sufficient level of detail to identify the functional, operational",,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
1999 tcs,61,content_page,appendices,2,The documentation shall contain sufficient technical detail to define the hardware and software design,other,strong,0.6,0,0.7137369,FR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,not_applicable,0.0,roberta-base,0,CLEAR,0.9660832,0.9660832,0.033916805,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5799100995063782,low_confidence_visual_prediction,0.20643093,0.5799101,5.212607e-05,8.166492e-05,0.21352513,0.8115,moderate_visual_structure,19,0.791,14,True,False,False,False,True,False,True,False,True,True,False,False,0.033916805,0.9660832,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5799100995063782,40.59,LOW_QUALITY,0,1,MEDIUM_QUALITY,0.7222009,0.2712556,0.7222009,0.006543462,roberta-base,75.0,70.0,90.0,42.12,97.63,56.57,88.0,50.7,73.02,GOOD,"['fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'vague_language']","['Replace vague terms with precise measurable wording.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",5,appendices,the documentation shall contain sufficient technical detail to define the hardware and software design,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
1999 tcs,61,content_page,appendices,4,The TCS documentation shall include: [SSS430],other,strong,0.6,0,0.97579247,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.98921984,0.98921984,0.010780112,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5799100995063782,low_confidence_visual_prediction,0.20643093,0.5799101,5.212607e-05,8.166492e-05,0.21352513,0.8115,moderate_visual_structure,19,0.791,6,True,False,False,False,False,False,True,False,False,False,False,False,0.010780112,0.98921984,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5799100995063782,77.87,HIGH_QUALITY,2,2,HIGH_QUALITY,0.99320376,0.0018722558,0.004923979,0.99320376,roberta-base,100.0,90.0,100.0,98.91,99.25,56.57,88.0,89.73,92.45,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",2,appendices,the tcs documentation shall include: [sss430],,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
1999 tcs,61,content_page,appendices,13,"TCS material factors shall be governed by the NDI, GFE and COTS specifications developed by the",other,strong,0.6,0,0.98898727,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.9552055,0.9552055,0.04479454,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5799100995063782,low_confidence_visual_prediction,0.20643093,0.5799101,5.212607e-05,8.166492e-05,0.21352513,0.8115,moderate_visual_structure,19,0.791,16,True,False,False,False,False,False,True,False,False,False,False,False,0.04479454,0.9552055,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5799100995063782,77.46,HIGH_QUALITY,2,2,HIGH_QUALITY,0.9714509,0.0042775483,0.02427154,0.9714509,roberta-base,100.0,90.0,100.0,99.5,96.86,56.57,88.0,88.99,92.16,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",2,appendices,"tcs material factors shall be governed by the ndi, gfe and cots specifications developed by the",,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
1999 tcs,61,content_page,appendices,17,shall be used in the design of TCS equipment. [SSS432] This control will be inherent in the design of the,other,strong,0.6,0,0.86750335,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.8401588,0.8401588,0.1598411,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5799100995063782,low_confidence_visual_prediction,0.20643093,0.5799101,5.212607e-05,8.166492e-05,0.21352513,0.8115,moderate_visual_structure,19,0.791,20,True,False,False,False,False,False,True,False,False,False,False,False,0.1598411,0.8401588,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5799100995063782,76.08,HIGH_QUALITY,2,1,MEDIUM_QUALITY,0.7582115,0.052159958,0.7582115,0.18962856,roberta-base,100.0,90.0,100.0,94.04,88.81,56.57,88.0,63.86,89.01,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",2,appendices,shall be used in the design of tcs equipment. [sss432] this control will be inherent in the design of the,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
1999 tcs,61,content_page,appendices,19,The susceptibility to coupling and the propagation of Electromagnetic Interference (EMI) will be minimized,other,soft,0.4,1,0.5537327,NFR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,security,0.8647065,roberta-base,0,CLEAR,0.9715688,0.9715688,0.028431179,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5799100995063782,low_confidence_visual_prediction,0.20643093,0.5799101,5.212607e-05,8.166492e-05,0.21352513,0.8115,moderate_visual_structure,19,0.791,14,True,False,False,False,False,False,False,True,True,True,False,False,0.028431179,0.9715688,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5799100995063782,38.66,LOW_QUALITY,0,1,MEDIUM_QUALITY,0.6746149,0.3120292,0.6746149,0.01335592,roberta-base,100.0,90.0,40.0,34.92,98.01,56.57,88.0,49.48,71.7,GOOD,"['fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",6,appendices,the susceptibility to coupling and the propagation of electromagnetic interference (emi) will be minimized,,,,,,,,,,False,SOURCE_PAGE_VISUAL_REVIEW,5
1999 tcs,61,content_page,appendices,23,The TCS shall be compatible with the external electromagnetic environment that is typical of the service,other,strong,0.6,1,0.7724868,NFR,HIGH_CONFIDENCE,NFR,usability,0.38600415,roberta-base,0,CLEAR,0.9281485,0.9281485,0.07185155,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5799100995063782,low_confidence_visual_prediction,0.20643093,0.5799101,5.212607e-05,8.166492e-05,0.21352513,0.8115,moderate_visual_structure,19,0.791,16,True,False,False,False,False,True,False,True,False,False,False,False,0.07185155,0.9281485,True,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5799100995063782,61.14,MEDIUM_QUALITY,1,1,MEDIUM_QUALITY,0.6413081,0.3525587,0.6413081,0.0061330874,roberta-base,100.0,100.0,40.0,77.76,94.97,56.57,100.0,47.84,79.63,GOOD,"['low_nfr_subtype_confidence', 'low_visual_confidence', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Review the NFR subtype because the subtype classifier is uncertain.', 'Inspect the source page image because the vision model has low confidence.']",4,appendices,the tcs shall be compatible with the external electromagnetic environment that is typical of the service,,,,,,,,,,False,MODEL_UNCERTAINTY_REVIEW,4
1999 tcs,61,content_page,appendices,24,specific environment in the TCS will be operated. [SSS435] The specific electromagnetic environment,other,soft,0.4,1,0.7464433,NFR,LOW_CONFIDENCE_REVIEW,UNCERTAIN,usability,0.5102693,roberta-base,0,CLEAR,0.9835512,0.9835512,0.01644873,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5799100995063782,low_confidence_visual_prediction,0.20643093,0.5799101,5.212607e-05,8.166492e-05,0.21352513,0.8115,moderate_visual_structure,19,0.791,13,True,False,False,False,False,False,False,True,True,True,False,False,0.01644873,0.9835512,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5799100995063782,38.8,LOW_QUALITY,0,1,MEDIUM_QUALITY,0.5787061,0.16683802,0.5787061,0.25445592,roberta-base,100.0,90.0,40.0,43.59,98.85,56.57,88.0,61.79,73.65,GOOD,"['fr_nfr_classification_uncertain', 'low_fr_nfr_confidence', 'low_visual_confidence', 'missing_actor_or_system_context', 'nfr_missing_numeric_target', 'nfr_missing_threshold']","['Add a measurable numeric target such as response time, availability percentage, throughput, capacity, or error rate.', 'Add a threshold expression such as within, at least, at most, maximum, or minimum.', 'Specify the responsible actor or system component.', 'Review whether this requirement is functional or non-functional.', 'Inspect the source page image because the vision model has low confidence.']",6,appendices,specific environment in the tcs will be operated. [sss435] the specific electromagnetic environment,,,,,,,,,,False,MODEL_UNCERTAINTY_REVIEW,4
1999 tcs,61,content_page,appendices,25,values will be determined during Phase I of the TCS development.,other,soft,0.4,0,0.96446854,FR,HIGH_CONFIDENCE,FR,not_applicable,0.0,roberta-base,0,CLEAR,0.9273981,0.9273981,0.07260187,roberta-base,HIGH_CONFIDENCE,CLEAR,content_page,content_page,0.5799100995063782,low_confidence_visual_prediction,0.20643093,0.5799101,5.212607e-05,8.166492e-05,0.21352513,0.8115,moderate_visual_structure,19,0.791,11,True,False,False,False,False,False,True,False,False,False,False,False,0.07260187,0.9273981,False,False,True,False,True,False,False,False,True,False,True,False,0.8115,0.5799100995063782,77.13,HIGH_QUALITY,2,2,HIGH_QUALITY,0.64733285,0.073100545,0.27956656,0.64733285,roberta-base,100.0,90.0,100.0,98.4,94.92,56.57,88.0,76.86,91.12,EXCELLENT,"['low_visual_confidence', 'missing_actor_or_system_context']","['Specify the responsible actor or system component.', 'Inspect the source page image because the vision model has low confidence.']",2,appendices,values will be determined during phase i of the tcs development.,,,,,,,,,,False,MODEL_UNCERTAINTY_REVIEW,4
