doc_id,page_num,image_file_name,image_path,pdf_file_name,pdf_path,xml_file_name,xml_path,has_pdf,has_xml,page_text,char_count,word_count,source_type,ocr_used,heading_candidates,page_type
2010 mashboot,9,2010 - mashboot-09.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot/2010 - mashboot-09.png,2010 - mashboot.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot.pdf,,,1,0,"0530 A schedule is a mapping of times to publishing actions. It may contain any actions a publisher can
perform, and these actions are performed at the associated time. Priority 1
0540 A piece of content may take the following forms:
0550 Text Priority 1
0560 Image Priority 1
0570 Audio Priority 3
0580 Video Priority 3
3.2.3
External Service Accounts
0590 Mashbot will allow for the association of Mashbot accounts with external service accounts.
0600 Mashbot will provide an interface for authenticating a user account to an external service account
Priority 1
0610 Mashbot will provide a standardized method of interacting with external service accounts Priority 1
3.3
Security Requirements
0620 The system encrypts data over a direct connection between the web client and the server. Priority 1
0630 The system allows for the backup of the data system to local or remote non-volatile storage systems.
Incremental backups should not create outages and full backups do not interfere with user interaction
for more than 10 minutes. Priority 1
0640 The system is conﬁgurable to e-mail warnings about multiple failed login attempts from the same
user. These warnings are sent to the System Administrator. Other security risks of this type are the
responsibility of the System Administrator. Priority 3
0650 The system allows only valid users to log into the system. A valid user is one which has not been
disabled or deleted and exists on the system. Priority 1
0660 To log onto the system, a user provides their valid username and password. Priority 1
0670 The system uses the conﬁgured authentication module. The authentication method is conﬁgurable by
the System Administrator. Priority 1
0680 The system allows the System Administrator to conﬁgure a timeout after which a user is automatically
logged out of Mashbot. Priority 1
4
User Interface
The user interface will consist of a tabbed navigation bar that uniﬁes the sitewide navigation, as well as
module speciﬁc navigation as needed. Tabs:
• Dashboard
• Create
• Schedule
• Explore
8
",2043,334,pdf_text,False,"['0550 Text Priority 1', '0560 Image Priority 1', '0570 Audio Priority 3', '0580 Video Priority 3', 'User Interface']",content_page
2010 mashboot,10,2010 - mashboot-10.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot/2010 - mashboot-10.png,2010 - mashboot.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot.pdf,,,1,0,"4.1
Dashboard
The dashboard consists of graphs and charts to give the user a quick view on how their campaigns are
performing. Metrics include:
• Clickthrough rate
• Page Views
• Number of Comments
Service plugins can deﬁne additional specialized metrics to track, as well, for instance “retweets” for Twitter.
A panel is available to give more information on each metric as it is selected. See Fig 1
4.1.1
Create
This view allows users to create campaigns and ﬁll them with content. This view is also used when users
need to edit an existing campaign. See Fig 2
Add content
A user can add content via the add content button near the top of the view. This will
prompt the user to select the content type, which is populated by the services the user currently has access
to via credentials stored in the system. This will create a section in the main part of the view that allows
the user to add individual elements of that content type, each individually scheduled. Each row line item
will allow the user to schedule, edit, or delete that content type.
4.1.2
Schedule
Scheduling content
Users can drag items from the left hand bucket of content to the calendar to schedule
content. The content will receive a default golive time of 12am on the day the content is dragged to. If the
user desires a diﬀerent time, he may click the content in the schedule and assign the proper time. See Fig 3
Calendar
The calendar allows the user to manage when content goes live, and gives a visual representation
of the actions taken on content. It is clear when content goes live and when (if) it is deleted. The user can
page from month to month to schedule content to any day desired.
4.1.3
Explore
This view allows users to get a pulse on what information social media contains. This includes the ability
to set up monitored searches for services that support keyword search via api. This also will aggregate data
gathered from comments on content that has been published as part of a given campaign
9
",1990,354,pdf_text,False,[],content_page
2010 mashboot,11,2010 - mashboot-11.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot/2010 - mashboot-11.png,2010 - mashboot.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot.pdf,,,1,0,"Figure 1: The dashboard interface
10
",37,6,pdf_text,False,[],low_text_page
2010 mashboot,12,2010 - mashboot-12.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot/2010 - mashboot-12.png,2010 - mashboot.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot.pdf,,,1,0,"Figure 2: The content creation interface
11
",44,7,pdf_text,False,[],low_text_page
2010 mashboot,13,2010 - mashboot-13.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot/2010 - mashboot-13.png,2010 - mashboot.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot.pdf,,,1,0,"Figure 3: The scheduling interface
12
",38,6,pdf_text,False,[],low_text_page
2010 mashboot,14,2010 - mashboot-14.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot/2010 - mashboot-14.png,2010 - mashboot.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot.pdf,,,1,0,"Figure 4: The Data Flow
5
Preliminary Analysis
Mashbot is a data driven web application. It aggregates data from various web services. This ﬁgure shows
the ﬂow of data through the web application. There is a core that handles all requests for various data
needed by the application. Authentication information is retrieved from the database and used to request
content from services.
6
Use Cases
1. A user should be able to register a new account
2. A user should be able to log in
3. A member should be able to log out
4. A member should have a proﬁle
5. A member should be able to modify their proﬁle
6. A user’s email should be veriﬁed when registering a new account.
7. An admin should be able to modify accounts
8. An admin should be able to suspend accounts
9. An admin should be able to delete accounts
10. A member should be able to monitor trending topics regarding their campaign
11. A member should be able to monitor facebook groups related to campaigns
12. A member should be able to view @replies to tweets related to their campaigns
13. A member should be able to see responses to blog posts related to the campaign.
14. An admin should be able to perform user account actions in bulk
15. An admin should be able to see all campaigns
16. An admin should be able to delete any campaign
13
",1303,241,pdf_text,False,"['2. A user should be able to log in', '3. A member should be able to log out', '4. A member should have a proﬁle', '5. A member should be able to modify their proﬁle', '7. An admin should be able to modify accounts', '8. An admin should be able to suspend accounts', '9. An admin should be able to delete accounts', '15. An admin should be able to see all campaigns', '16. An admin should be able to delete any campaign']",content_page
2010 mashboot,15,2010 - mashboot-15.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot/2010 - mashboot-15.png,2010 - mashboot.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot.pdf,,,1,0,"17. An admin should be able to edit all campaigns
18. Mashbot campaigns! campaigns should allow multiple users to collaborate on a campaign
19. Mashbot campaigns! should support multiple users
20. A member should be able to store authentication for supported services
21. A member should be able to add additional services to an existing campaign
22. A member should be able to delete individual campaign elements
23. Members should have hierarchical permissions
24. A campaign should have workﬂow approval process
25. A member should be able to ”unpublish” a campaign
26. A member should be able to delete a campaign
27. A member should be able to schedule events in bulk
28. A member should be able to schedule ”live dates” for individual events.
29. A member should be able to delete existing content from supported services
30. A member should be able to see the content they have published in all supported services
31. A member should be able to push to Facebook in a campaign
32. A member should be able to post to a blog in a campaign
33. A member should be able to post to Twitter in a campaign
34. A member should be able to create a new campaign
35. A member should get notiﬁed when activity occurs in a campaign they’re working on
14
",1246,222,pdf_text,False,"['17. An admin should be able to edit all campaigns', '19. Mashbot campaigns! should support multiple users', '23. Members should have hierarchical permissions', '24. A campaign should have workﬂow approval process', '25. A member should be able to ”unpublish” a campaign', '26. A member should be able to delete a campaign']",content_page
2010 mashboot scanned,1,2010 - mashboot - scanned-01.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-01.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"Software Requirements Specification for Mashbot George D'Andrea Andrew Gall Josiah Kichl Cody Ray Vito Salerno February 15, 2010",128,18,easyocr_pdf,True,[],content_page
2010 mashboot scanned,2,2010 - mashboot - scanned-02.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-02.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"Revision History Name Date Reason for Changes Version George DAndrea, Andrew Gall, 16 February 2010 Revised from Reviews 1.1 Josiah Kiehl, Cody   Ray; Vito Salerno George DAndrea, Andrew Gall: 24 November 2009 Initial Version 1.0 Josiah Kichl_ Cody Ray; Vito Salerno",266,41,easyocr_pdf,True,[],content_page
2010 mashboot scanned,3,2010 - mashboot - scanned-03.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-03.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"Contents
Introduction 1.1 Purpose 1.2 Scope 13 Glossary 14 Overvicw
Overall Description 2.1 Product Perspective 2.1.1 System Interfaces 2.1.2 User Interface 2.13 Hardware Interfaces 2.1.4 Software Interfaces 2.1.5 Communications Interfaces 2.1.6 Memory Constraints 22 Product Functions 23 User Characteristics 2.4 Requirements Apportioning
5
Specific Requirements 3.1 External Interface Requirements 3.1.1 Email System 3.2 Functional Requirements 3.2.1 User Accounts 3.2.2 Marketing Campaigns 3.23 External Service Accounts 33 Security Requirements
User Interface 4.1 Dashboard 4.1.1 Create 4.1.2 Schedule 4.13 Explore
Preliminary Analysis
13
Use Cases
13",655,84,easyocr_pdf,True,"['Introduction 1.1 Purpose 1.2 Scope 13 Glossary 14 Overvicw', 'User Interface 4.1 Dashboard 4.1.1 Create 4.1.2 Schedule 4.13 Explore']",toc_page
2010 mashboot scanned,4,2010 - mashboot - scanned-04.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-04.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"Introduction
1.1 Purpose This document is the general overview of the software requirements for the Mashbot project. These require- ments aTC directly related to the functionality; performances, constraints, attributes, and interfaces of the system. Mashbot is a web scrvice for managing company s prescnce On social nctworks.  One goal of Mashbot is to unify the interfaces of a multitude of social networks, allowing users to learn standardized interface and mOFC casily cope with the flood of new social network platforms_ sccond goal is to allow for a hands off approach to social network marketing by allowing the scheduling of campaign events to be distributed to social networks_
1.2 Scope This document contains the criteria by which the initial Mashbot release will be judged. It is written for the developers, testers, and end-users of Mashbot_
1.3 Glossary Campaign collection of content that is scheduled to be published External Service Account An account On a social networking platform outside of Mashbot
1.4
Overview Marketing; customer service, business  overhcad and development  efforts compete for resources in   many startups and small businesses_ Furthermore, carly stage startups often have small O non-existent marketing budgets, especially in resource-hungry product-based startups. Although the plethora of widely available and affordable communications technology (e.g-, social media,  VoIP , strcaming vidco, etc.) thcorctically reduces both capital and operating expenditures related to marketing; the quantity of such technologies and services effectively creates a 'opportunity overload"" which makes the process of maintaining a focused and effective marketing campaign more difficult. Furthermore, with the numbcr of services, technologies, and 'specialists"" arriving cach day, it is ncarly impossible to kecp up with all the trends, much less fully takc advantage of cach one, even monitor them all adequately:  The widesprcad adoption of communications technology is double-edged sword; there are many more avcnues for marketing and customer service, but it is much mOrC difficult to effectively apply reputation management strategies adequate customer service through all channels This project  proposes to build tool to increasc the cffectiveness and efficicncy of marketing campaigns and customcr service for small to medium businesses
2
Overall Description 2.1 Product Perspective Thc initial focus will be on scheduled marketing campaigns utilizing social media . Howevcr, this may expand t0 include customer service functionality; management of more traditional campaigns such a15 direct mail trade shows and other events; or usCr-created campaign classcs: The first objective is to develop and release a small open source platform to provide a service agnostic facade API bundling common operations in widely used services (e.g , Facebook, Flickr; Twitter, Wordpress; OT YouTube). This platform will provide a plugin-based architecture for abstracting myriad services bchind a single facade, basedl upon content types provided in common data models.  This sub-project will not only be useful to the open source community but will also devalue much of the competition whose prime added value",3231,473,easyocr_pdf,True,['Introduction'],appendix_page
2010 mashboot scanned,5,2010 - mashboot - scanned-05.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-05.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"comes from providing such a service. Furthermore; it opens the opportunity for the public to help maintain existing service plugins as well as contribute plugins for new services. Finally; it leads to the inclusion of both dual licensing revenue model and niche software development service-based revenue model for custom cxtensions and applications built upon this core, which is proven to bc mOFC sustainable ovcr timc_ The first application of this core platform will be the campaign manager referenced above: While the exact fcaturc sct is to be determined during the design process, expected features include a portal to existing services where messages Cau be ""pushed"" Or broadcast, through existing service channels   This portal will also allow for the collection of responses from customers, fans, critics, and other audiences from these same channels: Uscrs will be able to vicw social networking messages dirccted at them; as wcll as perform data mining tasks on the social networks to provide more intelligent heuristics regarding brands' strength amongst particular markets. They will also be allowed to schedule campaign events at certain times_ For example, uscrs will be able to prepare a press relcase far in advance of its distribution, O quCue a number of updates to be sprcad out ovcr a certain time period.
2.1.1 System Interfaces Mashbot combines several components t0 provide required functionality:
Authentication Mashbot will allow the usc of external authentication modules for uscr login. Mashbot will also provide an internal authentication mechanism casc an external module is unavailable Campaign Manager Web Client Mashbot has a interface for wcb client  which processes uSCr commands to interact with campaigns. Publishing and Aggregation Platform Mashhot has an interface for publishing content to social networks, wcll as for aggregating social network data_
Database Mashbot has a interface to database which allows for the storage and retrieval of data related t0 accounts and campaigns_
2.1.2 User Interface
The uSCT interfacc consists of a web front end with tabs to scparate the various workflow arcas_ To create content, the user is provided with calendar scheduling tool and content editor. Additionally; there is monitoring dashboard which gives the USCT vicw on  responscs to the content in any given campaign Finally; there is a explore view that gives the user portal with which they CD kecp tabs OH topics of interest in social media.
2.1.3 Hardware Interfaces
The Mashbot wcb client runS on any computer hardware meeting the following criteria: Capable of connecting to the Internet Capable of running a modern HTTP L.1 web browser Includes keyboard and a pointing device Includes writable volatile storage The Mashbot server runs on any computer hardware mecting the following criteria: Capable of connecting to the Internet as SCrVCr Capable of interfacing with modern database software: Capable of running a modern suite of networking software",2993,463,easyocr_pdf,True,"['2.1.2 User Interface', '2.1.3 Hardware Interfaces']",content_page
2010 mashboot scanned,6,2010 - mashboot - scanned-06.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-06.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"2.1.4 Software Interfaces
The Mashbot software integrates some external software to provide functionality: Authentication Mashbot authenticates usCrS against it'$ internal uscr database. Campaign Manager Web Client Mashbot interfaces with the uscrS wcb browscr and expects that it is capable of HTTP 1.1 and HTML 4.0. Database Mashbot software interfaces with a existing database software Publishing and Aggregation Platform Server The Mashbot SCrvCr TUS On a operating system that supports serving dynamic web pages using encryption and is capable of communicating with the Internet.
2.1.5 Communications Interfaces
Communication betwccn the web client and the server softwarc is facilitated by common network protocols_ This allows compatibility with the majority of our uscr $ machines. Data will be cncrypted using TLS and HTTP /1.1. The usC of these protocols requires the ability for the systems to communicate using TCP /IP network stacks The Mashbot systcm sends cmails using SMTP:
2.1.6 Memory Constraints Thc Mashbot server requires no greater than gigabyte of RAM memory: The web client requires no more than the minimum memory modern desktop computer commonly has. approximately 256 megabytes of RAM.
2.2 Product Functions
Mashbot should bc able to:
1. Schedule content for various services to be published concurrently Vicw and Compare historical mctrics of campaigns View / Create replies to content Maintain uscrS and approvers of content
Set up keyword alerts for ""watched"" services
2.3 User Characteristics The target usCr iS small to medium business employee who understands the basic capabilities of social media",1631,244,easyocr_pdf,True,"['2.1.4 Software Interfaces', '2.1.5 Communications Interfaces', '2.2 Product Functions']",content_page
2010 mashboot scanned,7,2010 - mashboot - scanned-07.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-07.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"2.4 Requirements Apportioning Priority Description Mashbot can not be released unless it satisfies these requirements. Mashbot may be initially released without satisfying these require ments. Having these requirements unfulfilled must not create dan- gcrs to thc systcm. They should be implemented in the next minor release_ These requirements are not expected to be fulfilled by the initial release of Mashbot, hut should be implemented in the next major relcasc. These requirements are outside the current scope of the project, but are included to exhibit how Qu software will improve in the futic
3
Specific Requirements 3.1 External Interface Requirements 3.1.1 Email System 0100 Purpose The external email system is to provide a messaging service from Mashbot to the Mashbot USCrS Priority 0110 Input The input is gencrated automatically by the Mashbot system using settings configurable by the System Administrator_ Priority 2 0120 Output The output is in the form of an €-mail to an €-mail account, but it does not return any sort of message to Mashbot: Priority 0130 Data Format Thc format USCS SMTP protocol: Thc actual mcssagcs arc provided by Mashbot. Priority
3.2 Functional Requirements 3.2.1 User Accounts
0140 User Account Types and Permissions The system categorizes userS On the basis of roles and privileges Within these roles, the system also categorizes  users based on the roles that thcy havc within individual products.  These aTC referred to a5 uSCr account roles_
Mashbot Campaigns supports the following account roles: 0150 Contributor Priority 3 0160 Approver Priority 0170 Publisher Priority 0180 USCT may possCSS more than onc role. Priority 0190 Roles reflect actions that can be performed by USCI . Priority 0200 Roles Can bc assigned t0 a user account for individual products. Priority 0210 Contributors may crcate new content, import existing content into the system, edit content, and delete it _ They may also submit these actions for approval: Priority 0220 Approvers Cau approve actions performed by contributors Priority",2059,320,easyocr_pdf,True,['3.2 Functional Requirements 3.2.1 User Accounts'],content_page
2010 mashboot scanned,8,2010 - mashboot - scanned-08.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-08.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"0230 Publishers may schedule or immediately initiate actions put forth by contributors and thosc approved by approvers. Priority
0240 User Account Creation New user accounts can bc created Priority
0250 Thc systcm may contain any numbcr of uscr accounts. Priority 0260 Certain pieces of information arc required to crcate nCw accounts. Priority The following information is required for any nCW MSCT account: 0270 Uscrname Priority 0280 Password Priority 0290 Name Priority 0300 Email Address Priority 0310 Group Membership Priority 0320 User Account Type Priority
0330 User Account Modification The system allows users t0 modily their accounts once created. Pri- ority
0340 The system requires that a user have logged in before modifications Can be made: Priority 1 The following user account information is modifiable by all useT types: 0350 Password Priority 1 0360 Email Address Priority 0370 Namc Priority
0380 User Account Deactivation The systcm allows uSCr accounts to be deactivated. Priority
0390 The system denies uScr who have been deactivated from accessing the system  Priority 0400 If an account has any history associated with it, it can only be deactivated and not deleted: Priority 3 0410 If an account has no history associated with it, it can he deleted from the system. Priority 0420 A disable account can be undisabled Priority 0430 It is possible to disable all accounts except for the System Administrator account. Priority
0440 Username and Passwords
0450 The system gives usCrS the ability to reset their password. Priority 2 0460 Individual passwords can be reset. Priority 0470 The system only allows uscrs to change their OWL passwords. Priority
3.2.2 Marketing Campaigns 0480 A campaign has the following components:
0490 Name Priority 0500 Picces of contcnt Priority 0510 Schedule Priority 0520 User , Group Permissions Priority",1859,290,easyocr_pdf,True,['0440 Username and Passwords'],content_page
2010 mashboot scanned,9,2010 - mashboot - scanned-09.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-09.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"0530 A schedule is mapping of times to publishing actions_ It may contain any actions publisher can perform, and these actions are performed at the associated time. Priority 0540 A piece of content may take the following forms:
0550 Text Priority 0560 Image Priority 0570 Audio Priority 0580 Video Priority
3.2.3 External Service Accounts
0590 Mashbot will allow for the association of Mashbot accounts with external service accounts
0600 Mashbot will provide a interfacc for authenticating a usr account t0 a external service account Priority 0610 Mashbot will provide a standardized method of interacting with external service accounts Priority 1
3.3 Security Requirements 0620 Thc system encrypts data OVCT dircct connection betwecn the wcb clicnt and the scrver. Priority 0630 The system allows for the backup of the data system to local Or rcmote non-volatile storage systems_ Incremental backups should not crcate outages and full backups do not interfere with user interaction for more than 10 minutes  Priority 0640 The system is configurable to e-mail warnings about multiple failed login attempts from the same USCI . These warnings are sent to the System Administrator. Other security risks of this type are the responsibility of the System Administrator. Priority 3
0650 The system allows only valid users to log into the system. A valid uscr is onc which has not been disabled or deleted and exists on the system. Priority 1
0660 To log onto the system, a usCr provides their valid username and password. Priority 0670 The system USCS thc configured authentication module Thc authentication method is configurable by the System Administrator  Priority 0680 The system allows the Systcm Administrator to configure a timcout aftcr which a uscr is automatically logged out of Mashbot. Priority
User Interface
Thc USCT interfacc will consist of tabbed navigation bar that unifies the sitewide navigation, as  wcll a5 module specific navigation needed _ Tabs:
Dashboard
Create
Schedule
Explore",2001,314,easyocr_pdf,True,"['3.2.3 External Service Accounts', 'User Interface']",content_page
2010 mashboot scanned,10,2010 - mashboot - scanned-10.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-10.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"4.1 Dashboard
Thc dashboard consists of graphs and charts to give the uSCT quick vicw Oh how their campaigus ac performing: Metrics include:
Clickthrough rate Page Views
Number of Comments
Service plugins can define additional specialized metrics to track, a5 well. for instance ""retweets"" for Twitter. A panel is available to give more information on each metric aS it is selected. See Fig 1
4.1.1 Create
This view allows usCrS to crcate campaigns and fill them with content_ This vicw is also used when userS need t0 edit ah existing campaign. Sec Fig 2
Add content usCT can add content via the add content button near the top of the view. This will prompt the user to sclect the content type, which is populated by the services the user currently has access to via credentials stored in the system:  This will crcate a scction in the main part of the view that allows the uSer to add individual elements of that content type, cach individually scheduled: Each TOW line item will allow the USCT (0 schedule, edit , r delete that content type
4.1.2 Schedule
Scheduling content Users Can drag items from the left hand bucket of content to the calendar t0 schedule content_ The content will receive a default golive time of 12am 0n the day the content is dragged to. If the uSCr desires a different time, he may click the content in the schedule and assign the proper time Sec Fig 3
Calendar Thc calendar allows the uscr to manage when content gocs live; and gives a visual representation of he actions taken 0n content It is clcar when content goes live and when (if) it is deleted. The uscr can page from month to month to schedule content to any day desired.
4.1.3 Explore
This vicw allows users to get a pulse on what information social media contains.   This includes the ability to set up monitored scarches for services that support keyword search via api. This also will aggregate data gathered from comments o content that has been published as part of a given campaign",1977,349,easyocr_pdf,True,"['4.1 Dashboard', '4.1.1 Create', '4.1.2 Schedule', '4.1.3 Explore']",content_page
2010 mashboot scanned,11,2010 - mashboot - scanned-11.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-11.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"Mashbot]
mlatiln
Joxion Krtl Settinga
sinQut
Thecompany' $ Mashbotl Dashbcora ereate Mnace Schedule Explorz
Jeron Kcpherzor
This Eomtent ove Your Mdco 4att neortsl
Campaign_Awesome
Gtcnee Mdcc
More than on& Tob be selec ted Both the and botton
Perton McPherscn This comtzni abcut yalr &h s0 Ocro Mdec 4ont heartsl Peden MePher' Tht FAuld change abeut yar 0 cta tn Owr sond Mdzc Man/ neortsi under groph, Perzon McPher: abcut Yolr oh Oweeonz Mdec Mory ncortsl
Penon MPherson This content abcut yaur ch Nlte5at Mdec Jt love Your vded . Many ncorts
perzon Ucpherzcr
This EGMiEnt Yolr oh Jt love Your Mded, Kett neortsi
Status Video pichiras
Decen Vdec
Upcccing
Mon !l-9 Carpaign Awesame
LaLO
Wed Hkhl
Thu H-lZ
Frilk9
prear Relcore
Video Release
Figure 1: The dashboard interface
10",778,129,easyocr_pdf,True,[],content_page
2010 mashboot scanned,12,2010 - mashboot - scanned-12.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-12.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"Mastboti
mcatLnl
Joricn Kichl Satling:
sin Qut
Thecompany' $ Mashbotl Dosnpoord Greote Manatr Sched ule Explore
Create a New Campaign Name: Start End: Create FEB 2008 Button under there , sAtutfs B3e 02 07 00""428 Ai*d34
Figure 2: The content crcation interface",260,42,easyocr_pdf,True,[],content_page
2010 mashboot scanned,13,2010 - mashboot - scanned-13.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-13.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"Mastboti
mcatiLnal
Joricn Kichl Satlings
sim Qut
Thecompany' $ Mashbotl Dosnpoard Create Manage Scnedule Explore
Carpaigns
Sundoy
Med
Huetddr
Wednesdoy
Ihundev
Fiday Gon Ince
Saldoy
Campaign AlttCr Puppie s Galorel
Drag and Drop
ipalgn
Amso
Lcontk-Da
VabnuaiDal
Carpalgns can B dragged arpund Page. each drop setting the new dale the database
Ftctno93m
Figure 3: The scheduling interface
12",390,58,easyocr_pdf,True,[],content_page
2010 mashboot scanned,14,2010 - mashboot - scanned-14.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-14.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"Wleb Frcnterd
Edit/BuildrVic e Cantant
Autrenncation
Mashbot Core
Ruby on Rails Web Application
Cen
Raquest Autkmnticatian TokeI'Credentiale
Database
Figure 4: The Data Flow
5
Preliminary Analysis Mashbot is data driven web application. It aggregates data from various web services.  This figure shows the flow of data through the wcb application There is core that handles all requests for various data needed by the application. Authentication information is rctricved from the databasc and uscd to request content from services
6
Use Cases
USCT should be able to register HCW account
USCr should be able to log in
3. A member should be able to log out 4. A member should have a profile 5. A member should be able to modify their profile
uscr'$ cmail should be verified when registering a nCw account_ An admin should bc able to modify accounts
An admin should be able to suspend accounts
An admin should bc able to deletc accounts
10.
membcr should be able to monitor trending topics regarding their campaign
11.
membcr should be able to monitor facebook groups related to campaigns
12.
membcr should be able to view @replies to tweets related to their campaigns member should be able to see responses to blog posts related to the campaign.
13.
14. An admin should be able to perform uscr account actions in bulk
15. An admin should be able to sce all campaigns
16. An admin should be able to delete any campaign
13",1418,243,easyocr_pdf,True,"['15. An admin should be able to sce all campaigns', '16. An admin should be able to delete any campaign']",content_page
2010 mashboot scanned,15,2010 - mashboot - scanned-15.png,/kaggle/input/datasets/yomnaahelali/page-image/page_images/2010 - mashboot - scanned/2010 - mashboot - scanned-15.png,2010 - mashboot - scanned.pdf,/kaggle/input/datasets/yomnaahelali/raw-document/2010 - mashboot - scanned.pdf,,,1,0,"17. An admin should be able to edit all campaigns
18 . Mashbot campaigns! campaigns should allow multiple uscrs to collaborate 0n a campaign
19. Mashbot campaigns! should support multiple userS
20.
member should be able to store authentication for supported services member should be able to add additional services to a existing campaign
21_
22
member should be able to delete individual campaign clements
23 Members should have hierarchical permissions
24. A campaign should have workflow approval process
25
member should be able to ""unpublish"" campaign member should be able to delete a campaign
26.
27.
member should be able to schedule events in bulk
28 .
member should be able to schedule live dates"" for individual events_
29.
member should be able to delete existing content from supported services 30. member should be able to see the content thcy have published in all supported services 31. member should be able to push to Facebook in a campaign 32. member should be able to post t0 a blog in campaign 33. A member should be able to post to Twitter in a campaign 34. A member should be able to create a new campaign 35. A member should get notified when activity OCCurs in campaign they're working on
14",1216,210,easyocr_pdf,True,"['17. An admin should be able to edit all campaigns', '19. Mashbot campaigns! should support multiple userS', '23 Members should have hierarchical permissions', '24. A campaign should have workflow approval process']",content_page
