section_id,section_title,generated_requirement_id,generated_requirement_text,generated_word_count,generated_has_modal,generated_has_vague_terms,generated_has_numeric_or_quality_constraint,generated_has_actor_or_system,generated_clarity_score,generated_testability_score,generated_measurability_score,generated_completeness_score,generated_quality_score,generated_quality_label,xai_quality_explanation
10,Conclusion,GREQ-10-020,"[SPECIFY AVAILABILITY REQUIREMENT]**: The system shall be capable of handling unexpected failures and recover gracefully, minimizing downtime.",17,True,False,True,True,100,100,100,100,100.0,STRONG_GENERATED_REQUIREMENT,"['The requirement uses a clear modal verb such as shall, must, or should.', 'No major vague term was detected.', 'The requirement contains a numeric or quality constraint, improving measurability.', 'The requirement mentions an actor or system component.', 'The requirement has sufficient length for basic interpretation.']"
10,Conclusion,GREQ-10-021,"[SPECIFY USABILITY REQUIREMENT]**: The user interface shall be intuitive and easy to navigate, ensuring that students, teachers, and administrators can perform tasks efficiently.",23,True,True,True,True,70,80,80,100,82.5,ACCEPTABLE_GENERATED_REQUIREMENT,"['The requirement uses a clear modal verb such as shall, must, or should.', 'The requirement contains vague terms that may reduce clarity.', 'The requirement contains a numeric or quality constraint, improving measurability.', 'The requirement mentions an actor or system component.', 'The requirement has sufficient length for basic interpretation.']"
10,Conclusion,GREQ-10-022,[SPECIFY USABILITY REQUIREMENT]**: The system shall provide clear feedback and error messages to guide users through the process.,18,True,False,True,True,100,100,100,100,100.0,STRONG_GENERATED_REQUIREMENT,"['The requirement uses a clear modal verb such as shall, must, or should.', 'No major vague term was detected.', 'The requirement contains a numeric or quality constraint, improving measurability.', 'The requirement mentions an actor or system component.', 'The requirement has sufficient length for basic interpretation.']"
10,Conclusion,GREQ-10-023,"[SPECIFY RELIABILITY REQUIREMENT]**: The system shall be highly reliable, with minimal downtime due to software bugs or hardware failures.",19,True,False,False,True,100,100,80,100,95.0,STRONG_GENERATED_REQUIREMENT,"['The requirement uses a clear modal verb such as shall, must, or should.', 'No major vague term was detected.', 'The requirement may need a measurable threshold or quality constraint.', 'The requirement mentions an actor or system component.', 'The requirement has sufficient length for basic interpretation.']"
10,Conclusion,GREQ-10-024,[SPECIFY RELIABILITY REQUIREMENT]**: The system shall undergo rigorous testing and validation processes before deployment to ensure its stability.,18,True,False,False,True,100,100,80,100,95.0,STRONG_GENERATED_REQUIREMENT,"['The requirement uses a clear modal verb such as shall, must, or should.', 'No major vague term was detected.', 'The requirement may need a measurable threshold or quality constraint.', 'The requirement mentions an actor or system component.', 'The requirement has sufficient length for basic interpretation.']"
10,Conclusion,GREQ-10-025,"[SPECIFY MAINTAINABILITY REQUIREMENT]**: The system shall be modular and well-documented, facilitating easy updates and maintenance.",15,True,True,False,True,70,80,60,100,77.5,ACCEPTABLE_GENERATED_REQUIREMENT,"['The requirement uses a clear modal verb such as shall, must, or should.', 'The requirement contains vague terms that may reduce clarity.', 'The requirement may need a measurable threshold or quality constraint.', 'The requirement mentions an actor or system component.', 'The requirement has sufficient length for basic interpretation.']"
10,Conclusion,GREQ-10-026,[SPECIFY MAINTAINABILITY REQUIREMENT]**: The system shall include comprehensive documentation and support resources to assist users in troubleshooting and upgrading the system.,21,True,False,True,True,100,100,100,100,100.0,STRONG_GENERATED_REQUIREMENT,"['The requirement uses a clear modal verb such as shall, must, or should.', 'No major vague term was detected.', 'The requirement contains a numeric or quality constraint, improving measurability.', 'The requirement mentions an actor or system component.', 'The requirement has sufficient length for basic interpretation.']"
10,Conclusion,GREQ-10-027,"[SPECIFY IMPROVEMENT]**: The current system shall support multi-tier authentication when required, enhancing security measures.",14,True,False,False,True,100,100,80,100,95.0,STRONG_GENERATED_REQUIREMENT,"['The requirement uses a clear modal verb such as shall, must, or should.', 'No major vague term was detected.', 'The requirement may need a measurable threshold or quality constraint.', 'The requirement mentions an actor or system component.', 'The requirement has sufficient length for basic interpretation.']"
10,Conclusion,GREQ-10-028,"[SPECIFY ENHANCEMENT]**: The system shall integrate real-time analytics to provide insights into attendance patterns, aiding in educational planning and resource allocation.",21,True,False,False,True,100,100,80,100,95.0,STRONG_GENERATED_REQUIREMENT,"['The requirement uses a clear modal verb such as shall, must, or should.', 'No major vague term was detected.', 'The requirement may need a measurable threshold or quality constraint.', 'The requirement mentions an actor or system component.', 'The requirement has sufficient length for basic interpretation.']"
10,Conclusion,GREQ-10-029,"[SPECIFY REFINEMENT]**: The system shall offer a feature for teachers to schedule reminders for absent students, improving communication and attendance rates.",21,True,False,False,True,100,100,80,100,95.0,STRONG_GENERATED_REQUIREMENT,"['The requirement uses a clear modal verb such as shall, must, or should.', 'No major vague term was detected.', 'The requirement may need a measurable threshold or quality constraint.', 'The requirement mentions an actor or system component.', 'The requirement has sufficient length for basic interpretation.']"
10,Conclusion,GREQ-10-030,"[SPECIFY CLARIFICATION]**: The system shall allow for flexible scheduling of attendance sessions, accommodating different teaching styles and preferences.",18,True,False,False,True,100,100,80,100,95.0,STRONG_GENERATED_REQUIREMENT,"['The requirement uses a clear modal verb such as shall, must, or should.', 'No major vague term was detected.', 'The requirement may need a measurable threshold or quality constraint.', 'The requirement mentions an actor or system component.', 'The requirement has sufficient length for basic interpretation.']"
10,Conclusion,GREQ-10-031,"[SPECIFY DEFINITION]**: The system shall enable seamless integration with existing campus systems, facilitating a unified student",16,True,True,True,True,70,80,80,100,82.5,ACCEPTABLE_GENERATED_REQUIREMENT,"['The requirement uses a clear modal verb such as shall, must, or should.', 'The requirement contains vague terms that may reduce clarity.', 'The requirement contains a numeric or quality constraint, improving measurability.', 'The requirement mentions an actor or system component.', 'The requirement has sufficient length for basic interpretation.']"
